address,price,beds,baths,area,zpid,id,detailUrl,marketingStatusSimplifiedCd,builderName,isUndisclosedAddress,isZillowOwned,beds_missing,baths_missing,area_missing,lotArea_acres,latitude,longitude,builderName_encoded,price_per_sq_ft,price_range
"1830 Greenplace Ter, Rockville, MD 20850",0.28545454545454546,4.0,3.0,0.1656923076923077,37108855,37108855,https://www.zillow.com/homedetails/1830-Greenplace-Ter-Rockville-MD-20850/37108855_zpid/,coming_soon,,0,0,0,0,0,0.0,39.07561,-77.17898,91,437.3259052924791,Medium
"9223 E Parkhill Dr, Bethesda, MD 20814",0.2651515151515152,4.0,3.0,0.1706923076923077,37182874,37182874,https://www.zillow.com/homedetails/9223-E-Parkhill-Dr-Bethesda-MD-20814/37182874_zpid/,coming_soon,,0,0,0,0,0,0.0,39.00613,-77.08937,91,394.3217665615142,Medium
"5207 Iroquois Rd, Bethesda, MD 20816",0.3906060606060606,3.0,3.0,0.2087692307692308,37172343,37172343,https://www.zillow.com/homedetails/5207-Iroquois-Rd-Bethesda-MD-20816/37172343_zpid/,coming_soon,,0,0,0,0,0,0.0,38.96027,-77.12542,91,474.94473102431834,High
"11404 Dorchester Ln, Rockville, MD 20852",0.27121212121212124,4.0,4.0,0.21615384615384617,37112067,37112067,https://www.zillow.com/homedetails/11404-Dorchester-Ln-Rockville-MD-20852/37112067_zpid/,coming_soon,,0,0,0,0,0,0.0,39.04294,-77.12076,91,318.5053380782918,Medium
"8317 Tuckerman Ln, Potomac, MD 20854",0.26636363636363636,5.0,3.0,0.18,37095795,37095795,https://www.zillow.com/homedetails/8317-Tuckerman-Ln-Potomac-MD-20854/37095795_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.0417,-77.17034,91,375.64102564102564,Medium
"1008 Farm Haven Dr, Rockville, MD 20852",0.3481818181818182,4.0,2.0,0.2310769230769231,37117946,37117946,https://www.zillow.com/homedetails/1008-Farm-Haven-Dr-Rockville-MD-20852/37117946_zpid/,coming_soon,,0,0,0,0,0,0.0,39.05481,-77.141,91,382.49001331557923,High
"8 McKay Cir, Cabin John, MD 20818",0.39390909090909093,4.0,3.0,0.18323076923076922,82140446,82140446,https://www.zillow.com/homedetails/8-McKay-Cir-Cabin-John-MD-20818/82140446_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.97227,-77.15537,91,545.7178841309824,High
"5225 Pooks Hill Rd APT 923S, Bethesda, MD 20814",0.19242424242424244,3.0,2.0,0.15092307692307694,82136479,82136479,https://www.zillow.com/homedetails/5225-Pooks-Hill-Rd-APT-923S-Bethesda-MD-20814/82136479_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.01525,-77.10661,91,323.6493374108053,Medium
"1081 Grand Oak Way, Rockville, MD 20852",0.25757575757575757,3.0,3.0,0.17292307692307693,58240747,58240747,https://www.zillow.com/homedetails/1081-Grand-Oak-Way-Rockville-MD-20852/58240747_zpid/,coming_soon,,0,0,0,0,0,0.0,39.0694,-77.15489,91,378.11387900355874,Medium
"5815 Ridgway Ave, Rockville, MD 20851",0.18030303030303033,4.0,2.0,0.12338461538461538,37105258,37105258,https://www.zillow.com/homedetails/5815-Ridgway-Ave-Rockville-MD-20851/37105258_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.06786,-77.11785,91,370.9476309226933,Medium
"1127 Lewis Ave, Rockville, MD 20851",0.15000000000000002,3.0,2.0,0.12338461538461538,37103093,37103093,https://www.zillow.com/homedetails/1127-Lewis-Ave-Rockville-MD-20851/37103093_zpid/,coming_soon,,0,0,0,0,0,0.0,39.07301,-77.13237,91,308.6034912718205,Low
"3511 Frederick Pl, Kensington, MD 20895",0.24212121212121213,5.0,3.0,0.19384615384615386,37281194,37281194,https://www.zillow.com/homedetails/3511-Frederick-Pl-Kensington-MD-20895/37281194_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.02094,-77.07235,91,317.06349206349205,Medium
"11904 Valleywood Dr, Silver Spring, MD 20902",0.1,3.0,2.0,0.07753846153846154,37300496,37300496,https://www.zillow.com/homedetails/11904-Valleywood-Dr-Silver-Spring-MD-20902/37300496_zpid/,new_construction,,0,0,0,0,0,0.0,39.05115,-77.06934,91,327.3809523809524,Low
"11419 Schuylkill Rd, Rockville, MD 20852",0.17875757575757578,4.0,2.0,0.114,37092622,37092622,https://www.zillow.com/homedetails/11419-Schuylkill-Rd-Rockville-MD-20852/37092622_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.04284,-77.09642,91,398.04318488529015,Medium
"4407 Brookfield Dr, Kensington, MD 20895",0.3106060606060606,4.0,3.0,0.222,37296943,37296943,https://www.zillow.com/homedetails/4407-Brookfield-Dr-Kensington-MD-20895/37296943_zpid/,coming_soon,,0,0,0,0,0,0.0,39.02716,-77.08588,91,355.1628551628552,High
"7321 Bannockburn Ridge Ct, Bethesda, MD 20817",0.3560606060606061,3.0,4.0,0.263,37199714,37199714,https://www.zillow.com/homedetails/7321-Bannockburn-Ridge-Ct-Bethesda-MD-20817/37199714_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.98098,-77.13354,91,343.6677391050015,High
"7415 Ridgewood Ave, Chevy Chase, MD 20815",0.37848484848484854,4.0,2.0,0.17800000000000002,37169774,37169774,https://www.zillow.com/homedetails/7415-Ridgewood-Ave-Chevy-Chase-MD-20815/37169774_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.98417,-77.08303,91,539.7579948141746,High
"12914 Twinbrook Pkwy, Rockville, MD 20851",0.1817878787878788,4.0,3.0,0.12446153846153847,37100839,37100839,https://www.zillow.com/homedetails/12914-Twinbrook-Pkwy-Rockville-MD-20851/37100839_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.0686,-77.11449,91,370.7663782447466,Medium
"9117 Willow Pond Ln, Rockville, MD 20854",0.27272727272727276,4.0,3.0,0.1746923076923077,97464082,97464082,https://www.zillow.com/homedetails/9117-Willow-Pond-Ln-Rockville-MD-20854/97464082_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.06265,-77.18822,91,396.3011889035667,Medium
"18 Monroe St APT 101, Rockville, MD 20850",0.07848484848484849,2.0,2.0,0.081,37109513,37109513,https://www.zillow.com/homedetails/18-Monroe-St-APT-101-Rockville-MD-20850/37109513_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.08348,-77.14884,91,245.9639126305793,Low
"14624 Bauer Dr #14624, Rockville, MD 20853",0.06363636363636364,1.0,1.0,0.07238461538461538,37333703,37333703,https://www.zillow.com/homedetails/14624-Bauer-Dr-14624-Rockville-MD-20853/37333703_zpid/,coming_soon,,0,0,0,0,0,0.0,39.09292,-77.10975,91,223.16684378320934,Low
"5500 Friendship Blvd APT 2326N, Chevy Chase, MD 20815",0.09833333333333334,2.0,2.0,0.07923076923076923,37195214,37195214,https://www.zillow.com/homedetails/5500-Friendship-Blvd-APT-2326N-Chevy-Chase-MD-20815/37195214_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.96295,-77.08984,91,315.0485436893204,Low
"11204 Marcliff Rd, Rockville, MD 20852",0.4090909090909091,5.0,5.0,0.3392307692307692,37096329,37096329,https://www.zillow.com/homedetails/11204-Marcliff-Rd-Rockville-MD-20852/37096329_zpid/,coming_soon,,0,0,0,0,0,0.0,39.03987,-77.13216,91,306.1224489795918,High
"118 Monroe St APT 1010, Rockville, MD 20850",0.07575757575757576,2.0,2.0,0.0946923076923077,2071350986,2071350986,https://www.zillow.com/homedetails/118-Monroe-St-APT-1010-Rockville-MD-20850/2071350986_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.08262,-77.14756,91,203.08692120227457,Low
"11103 Brandywine St, Kensington, MD 20895",0.1590909090909091,3.0,2.0,0.08930769230769231,37302183,37302183,https://www.zillow.com/homedetails/11103-Brandywine-St-Kensington-MD-20895/37302183_zpid/,coming_soon,,0,0,0,0,0,0.0,39.03762,-77.07578,91,452.1963824289406,Medium
"7605 Coddle Harbor Ln, Potomac, MD 20854",0.2363636363636364,3.0,4.0,0.15215384615384617,37112236,37112236,https://www.zillow.com/homedetails/7605-Coddle-Harbor-Ln-Potomac-MD-20854/37112236_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.04436,-77.15497,91,394.3377148634985,Medium
"4977 Battery Ln #1-909, Bethesda, MD 20814",0.08151515151515153,1.0,1.0,0.06323076923076923,37196593,37196593,https://www.zillow.com/homedetails/4977-Battery-Ln-1-909-Bethesda-MD-20814/37196593_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.99296,-77.10237,91,327.2506082725061,Low
"11221 Dewey Ct, Kensington, MD 20895",0.21060606060606063,4.0,3.0,0.14923076923076922,37302780,37302780,https://www.zillow.com/homedetails/11221-Dewey-Ct-Kensington-MD-20895/37302780_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.04096,-77.08418,91,358.2474226804124,Medium
"5102 Macon Rd, Rockville, MD 20852",0.22121212121212122,4.0,3.0,0.14153846153846153,37097149,37097149,https://www.zillow.com/homedetails/5102-Macon-Rd-Rockville-MD-20852/37097149_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.05189,-77.10178,91,396.7391304347826,Medium
"5716 Crawford Dr, Rockville, MD 20851",0.16666666666666669,4.0,2.0,0.09230769230769231,37104857,37104857,https://www.zillow.com/homedetails/5716-Crawford-Dr-Rockville-MD-20851/37104857_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.07305,-77.11741,91,458.3333333333333,Medium
"6812 Delaware St, Chevy Chase, MD 20815",0.7272727272727273,4.0,4.0,0.25984615384615384,37168447,37168447,https://www.zillow.com/homedetails/6812-Delaware-St-Chevy-Chase-MD-20815/37168447_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.97877,-77.0758,91,710.4795737122557,High
"6 Bentana Ct, Rockville, MD 20850",0.29545454545454547,6.0,4.0,0.18461538461538463,37107425,37107425,https://www.zillow.com/homedetails/6-Bentana-Ct-Rockville-MD-20850/37107425_zpid/,coming_soon,,0,0,0,0,0,0.0,39.07778,-77.15684,91,406.25,Medium
"6000 Washington Blvd, Arlington, VA 22205",0.2877272727272727,3.0,2.0,0.15923076923076923,12071079,12071079,https://www.zillow.com/homedetails/6000-Washington-Blvd-Arlington-VA-22205/12071079_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88635,-77.14451,91,458.69565217391306,Medium
"4711 24th Rd N, Arlington, VA 22207",0.5148484848484849,5.0,5.0,0.2690769230769231,12062952,12062952,https://www.zillow.com/homedetails/4711-24th-Rd-N-Arlington-VA-22207/12062952_zpid/,coming_soon,,0,0,0,0,0,0.0,38.90167,-77.12421,91,485.70611778158946,High
"4768 21st Rd N, Arlington, VA 22207",0.21939393939393942,2.0,2.0,0.09969230769230769,12065678,12065678,https://www.zillow.com/homedetails/4768-21st-Rd-N-Arlington-VA-22207/12065678_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89655,-77.12367,91,558.641975308642,Medium
"2513 11th St N, Arlington, VA 22201",0.9696969696969697,7.0,7.0,0.44630769230769235,12085432,12085432,https://www.zillow.com/homedetails/2513-11th-St-N-Arlington-VA-22201/12085432_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.8863,-77.08904,91,551.5339538090313,High
"4509 Clark Pl NW, Washington, DC 20007",0.3878484848484849,4.0,3.0,0.1253846153846154,434776,434776,https://www.zillow.com/homedetails/4509-Clark-Pl-NW-Washington-DC-20007/434776_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90789,-77.08697,91,785.2147239263803,High
"3355 Lakeside View Dr #8-4, Falls Church, VA 22041",0.16363636363636364,3.0,2.0,0.10615384615384615,351146475,351146475,https://www.zillow.com/homedetails/3355-Lakeside-View-Dr-8-4-Falls-Church-VA-22041/351146475_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.8588,-77.14207,91,391.30434782608694,Medium
"7900 Jaywick Ave, Fort Washington, MD 20744",0.11515151515151516,5.0,2.0,0.15815384615384617,37457427,37457427,https://www.zillow.com/homedetails/7900-Jaywick-Ave-Fort-Washington-MD-20744/37457427_zpid/,coming_soon,,0,0,0,0,0,0.0,38.78097,-76.95719,91,184.82490272373542,Low
"6211 Wolverton Ln, Clinton, MD 20735",0.12393939393939395,4.0,2.0,0.1476923076923077,37426841,37426841,https://www.zillow.com/homedetails/6211-Wolverton-Ln-Clinton-MD-20735/37426841_zpid/,coming_soon,,0,0,0,0,0,0.0,38.78807,-76.89966,91,213.02083333333334,Low
"3708 Kingswood Dr, District Heights, MD 20747",0.09090909090909091,4.0,3.0,0.08846153846153847,37391678,37391678,https://www.zillow.com/homedetails/3708-Kingswood-Dr-District-Heights-MD-20747/37391678_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.83804,-76.90447,91,260.8695652173913,Low
"7514 Burntwood Ct, Clinton, MD 20735",0.1302727272727273,4.0,3.0,0.1543076923076923,37424911,37424911,https://www.zillow.com/homedetails/7514-Burntwood-Ct-Clinton-MD-20735/37424911_zpid/,recentchange,,0,0,0,0,0,0.0,38.7759,-76.87759,91,214.3070787637089,Low
"7303 Sheffield Dr, Temple Hills, MD 20748",0.16360606060606062,5.0,3.0,0.16815384615384615,37433759,37433759,https://www.zillow.com/homedetails/7303-Sheffield-Dr-Temple-Hills-MD-20748/37433759_zpid/,coming_soon,,0,0,0,0,0,0.0,38.78946,-76.91255,91,246.9807868252516,Medium
"5612 Larson Ct UNIT 20, Capitol Heights, MD 20743",0.07121212121212121,3.0,3.0,0.1013076923076923,37529899,37529899,https://www.zillow.com/homedetails/5612-Larson-Ct-UNIT-20-Capitol-Heights-MD-20743/37529899_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.86531,-76.91043,91,178.43583902809416,Low
"6937 Allentown Rd, Temple Hills, MD 20748",0.11666666666666667,3.0,2.0,0.13846153846153847,37385065,37385065,https://www.zillow.com/homedetails/6937-Allentown-Rd-Temple-Hills-MD-20748/37385065_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.79325,-76.92059,91,213.88888888888889,Low
"206 Pepper Ct, Capitol Heights, MD 20743",0.09393939393939395,4.0,2.0,0.09,37532287,37532287,https://www.zillow.com/homedetails/206-Pepper-Ct-Capitol-Heights-MD-20743/37532287_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89414,-76.88833,91,264.95726495726495,Low
"7209 McMillen Dr, Clinton, MD 20735",0.13181818181818183,4.0,3.0,0.08800000000000001,37427663,37427663,https://www.zillow.com/homedetails/7209-McMillen-Dr-Clinton-MD-20735/37427663_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.7811,-76.88161,91,380.24475524475525,Low
"526 Garrett A Morgan Blvd, Landover, MD 20785",0.10906060606060607,2.0,3.0,0.08369230769230769,71807769,71807769,https://www.zillow.com/homedetails/526-Garrett-A-Morgan-Blvd-Landover-MD-20785/71807769_zpid/,coming_soon,,0,0,0,0,0,0.0,38.89655,-76.86592,91,330.7904411764706,Low
"2400 Good Hope Rd SE APT 3, Washington, DC 20020",0.030303030303030304,3.0,1.0,0.06276923076923077,522357,522357,https://www.zillow.com/homedetails/2400-Good-Hope-Rd-SE-APT-3-Washington-DC-20020/522357_zpid/,coming_soon,,0,0,0,0,0,0.0,38.86314,-76.97245,91,122.54901960784314,Low
"1007 E St SE, Washington, DC 20003",0.3333030303030303,4.0,2.0,0.1423076923076923,420968,420968,https://www.zillow.com/homedetails/1007-E-St-SE-Washington-DC-20003/420968_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88252,-76.99227,91,594.5405405405405,High
"7807 Tinkers Creek Dr, Clinton, MD 20735",0.1606060606060606,5.0,4.0,0.17353846153846156,37422752,37422752,https://www.zillow.com/homedetails/7807-Tinkers-Creek-Dr-Clinton-MD-20735/37422752_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.78281,-76.91654,91,234.9290780141844,Medium
"5855 Suitland Rd, Suitland, MD 20746",0.09090909090909091,3.0,3.0,0.09015384615384615,37383916,37383916,https://www.zillow.com/homedetails/5855-Suitland-Rd-Suitland-MD-20746/37383916_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.83639,-76.90612,91,255.9726962457338,Low
"102 Pepper Mill Dr, Capitol Heights, MD 20743",0.09087878787878788,3.0,2.0,0.07676923076923077,37539432,37539432,https://www.zillow.com/homedetails/102-Pepper-Mill-Dr-Capitol-Heights-MD-20743/37539432_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89082,-76.88616,91,300.501002004008,Low
"7311 Shady Glen Ter, Capitol Heights, MD 20743",0.1,3.0,2.0,0.08923076923076924,37539676,37539676,https://www.zillow.com/homedetails/7311-Shady-Glen-Ter-Capitol-Heights-MD-20743/37539676_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.8849,-76.87949,91,284.48275862068965,Low
"6027 Lucente Ave, Suitland, MD 20746",0.11363636363636365,4.0,2.0,0.08953846153846154,37384034,37384034,https://www.zillow.com/homedetails/6027-Lucente-Ave-Suitland-MD-20746/37384034_zpid/,coming_soon,,0,0,0,0,0,0.0,38.83142,-76.90153,91,322.16494845360825,Low
"6422 Lee Pl, Capitol Heights, MD 20743",0.11212121212121212,3.0,2.0,0.06646153846153846,37540301,37540301,https://www.zillow.com/homedetails/6422-Lee-Pl-Capitol-Heights-MD-20743/37540301_zpid/,coming_soon,,0,0,0,0,0,0.0,38.9056,-76.90617,91,428.24074074074076,Low
"908 S Carolina Ave SE, Washington, DC 20003",0.6060603030303031,4.0,4.0,0.1737692307692308,420011,420011,https://www.zillow.com/homedetails/908-S-Carolina-Ave-SE-Washington-DC-20003/420011_zpid/,coming_soon,,0,0,0,0,0,0.0,38.88497,-76.99332,91,885.3470562195662,High
"516 10th St SE, Washington, DC 20003",0.45151515151515154,3.0,3.0,0.13523076923076924,420966,420966,https://www.zillow.com/homedetails/516-10th-St-SE-Washington-DC-20003/420966_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88203,-76.99241,91,847.5540386803185,High
"1253 Holbrook Ter NE #A, Washington, DC 20002",0.19693939393939394,3.0,3.0,0.16923076923076924,351476028,351476028,https://www.zillow.com/homedetails/1253-Holbrook-Ter-NE-A-Washington-DC-20002/351476028_zpid/,new_construction,,0,0,0,0,0,0.0,38.90672,-76.98522,91,295.40909090909093,Medium
"1645 W Virginia Ave NE APT 1, Washington, DC 20002",0.15121212121212121,3.0,3.0,0.1206923076923077,339416500,339416500,https://www.zillow.com/homedetails/1645-W-Virginia-Ave-NE-APT-1-Washington-DC-20002/339416500_zpid/,new_construction,,0,0,0,0,0,0.0,38.909042,-76.9874,91,318.03696622052263,Low
"1208 Elfin Ave, Capitol Heights, MD 20743",0.06818181818181819,3.0,2.0,0.08815384615384615,37536615,37536615,https://www.zillow.com/homedetails/1208-Elfin-Ave-Capitol-Heights-MD-20743/37536615_zpid/,recentchange,,0,0,0,0,0,0.0,38.87399,-76.92736,91,196.33507853403142,Low
"404 Suffolk Ave, Capitol Heights, MD 20743",0.09087878787878788,5.0,2.0,0.09807692307692308,37540436,37540436,https://www.zillow.com/homedetails/404-Suffolk-Ave-Capitol-Heights-MD-20743/37540436_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88465,-76.90979,91,235.2156862745098,Low
"1111 Marcy Ave, Oxon Hill, MD 20745",0.0893939393939394,3.0,2.0,0.095,37465012,37465012,https://www.zillow.com/homedetails/1111-Marcy-Ave-Oxon-Hill-MD-20745/37465012_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.81756,-76.98887,91,238.86639676113361,Low
"9900 Georgia Ave #27-211, Silver Spring, MD 20902",0.07848484848484849,2.0,3.0,0.10092307692307692,37324809,37324809,https://www.zillow.com/homedetails/9900-Georgia-Ave-27-211-Silver-Spring-MD-20902/37324809_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,39.01756,-77.0448,91,197.40853658536585,Low
"1124 25th St NW APT 203, Washington, DC 20037",0.2603030303030303,2.0,3.0,0.07200000000000001,394327,394327,https://www.zillow.com/homedetails/1124-25th-St-NW-APT-203-Washington-DC-20037/394327_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90459,-77.05348,91,917.7350427350427,Medium
"1511 22nd St NW APT 44, Washington, DC 20037",0.13633333333333333,1.0,1.0,0.05046153846153846,396788,396788,https://www.zillow.com/homedetails/1511-22nd-St-NW-APT-44-Washington-DC-20037/396788_zpid/,coming_soon,,0,0,0,0,0,0.0,38.91013,-77.04857,91,685.8231707317074,Low
"1332 22nd St NW APT 1, Washington, DC 20037",0.2272727272727273,2.0,2.0,0.08800000000000001,334523022,334523022,https://www.zillow.com/homedetails/1332-22nd-St-NW-APT-1-Washington-DC-20037/334523022_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90824,-77.04907,91,655.5944055944055,Medium
"2475 Virginia Ave NW #304, Washington, DC 20037",0.17242424242424242,2.0,2.0,0.09561538461538462,2113969035,2113969035,https://www.zillow.com/homedetails/2475-Virginia-Ave-NW-304-Washington-DC-20037/2113969035_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89909,-77.05252,91,457.7634754625905,Medium
"2130 N St NW APT 209, Washington, DC 20037",0.10606060606060606,1.0,1.0,0.04230769230769231,2067807174,2067807174,https://www.zillow.com/homedetails/2130-N-St-NW-APT-209-Washington-DC-20037/2067807174_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90708,-77.04809,91,636.3636363636364,Low
"2700 Virginia Ave NW UNIT 504, Washington, DC 20037",0.1590909090909091,1.0,2.0,0.09961538461538462,2079006943,2079006943,https://www.zillow.com/homedetails/2700-Virginia-Ave-NW-UNIT-504-Washington-DC-20037/2079006943_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.900105,-77.05597,91,405.4054054054054,Medium
"730 24th St NW APT 406, Washington, DC 20037",0.09393939393939395,1.0,1.0,0.05730769230769231,2099433495,2099433495,https://www.zillow.com/homedetails/730-24th-St-NW-APT-406-Washington-DC-20037/2099433495_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.8991,-77.05175,91,416.10738255033556,Low
"2700 Virginia Ave NW #910, Washington, DC 20037",0.21969696969696972,2.0,2.0,0.0,2111542858,2111542858,https://www.zillow.com/homedetails/2700-Virginia-Ave-NW-910-Washington-DC-20037/2111542858_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90004,-77.05627,91,0.0,Medium
"700 New Hampshire Ave NW #916, Washington, DC 20037",0.19666666666666668,2.0,2.0,0.09723076923076923,347863589,347863589,https://www.zillow.com/homedetails/700-New-Hampshire-Ave-NW-916-Washington-DC-20037/347863589_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.898457,-77.054855,91,513.4493670886076,Medium
"950 25th St NW #825, Washington, DC 20037",0.062121212121212126,0.0,1.0,0.03653846153846154,2069503268,2069503268,https://www.zillow.com/homedetails/950-25th-St-NW-825-Washington-DC-20037/2069503268_zpid/,coming_soon,,0,0,0,0,0,0.0,38.9021,-77.05357,91,431.57894736842104,Low
